aflow_prototype_params_list_relax,aflow_prototype_params_values_relax,auid,aurl,compound,geometry,positions_fractional
"a,x4","10.0903,0.423592",aflow:9aa441c460318dd7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn2O7Tl2_ICSD_56515,Mn4O14Tl4,"7.13495,7.13495,7.13495,60,60,60","[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5],[0.673592, 0.0764081, 0.576408],[0.0764081, 0.673592, 0.173592],[0.673592, 0.673592, 0.576408],[0.0764081, 0.0764081, 0.173592],[0.0764081, 0.673592, 0.576408],[0.673592, 0.0764081, 0.173592],[0.923592, 0.923592, 0.826408],[0.326408, 0.326408, 0.423592],[0.923592, 0.326408, 0.826408],[0.326408, 0.923592, 0.423592],[0.923592, 0.326408, 0.423592],[0.326408, 0.923592, 0.826408],[0.625, 0.625, 0.125],[0.375, 0.375, 0.875],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0]"
"a,x4","10.312,0.829393",aflow:9c9e0ffac33bc002,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Ti2_ICSD_164024,Gd4O14Ti4,"7.29167,7.29167,7.29167,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.670607, 0.0793933, 0.670607],[0.0793933, 0.670607, 0.0793933],[0.0793933, 0.670607, 0.670607],[0.670607, 0.0793933, 0.0793933],[0.670607, 0.670607, 0.0793933],[0.0793933, 0.0793933, 0.670607],[0.329393, 0.920607, 0.920607],[0.920607, 0.329393, 0.329393],[0.920607, 0.329393, 0.920607],[0.329393, 0.920607, 0.329393],[0.329393, 0.329393, 0.920607],[0.920607, 0.920607, 0.329393],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]"
"a,x4","10.4053,0.837561",aflow:9c6ccde385a7b917,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mo2O7Tb2_ICSD_159770,Mo4O14Tb4,"7.35769,7.35769,7.35769,60,60,60","[0, 0, 0],[0.5, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.662439, 0.662439, 0.0875606],[0.0875606, 0.0875606, 0.662439],[0.662439, 0.0875606, 0.662439],[0.0875606, 0.662439, 0.0875606],[0.0875606, 0.662439, 0.662439],[0.662439, 0.0875606, 0.0875606],[0.912439, 0.337561, 0.912439],[0.337561, 0.912439, 0.337561],[0.912439, 0.912439, 0.337561],[0.337561, 0.337561, 0.912439],[0.912439, 0.337561, 0.337561],[0.337561, 0.912439, 0.912439],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0.5, 0.5, 0.5],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0]"
"a,x4","10.8212,0.834634",aflow:9da40989a3a17b79,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_62794,Nd4O14Zr4,"7.65171,7.65171,7.65171,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0.0846339, 0.665366, 0.165366],[0.665366, 0.0846339, 0.584634],[0.0846339, 0.0846339, 0.165366],[0.665366, 0.665366, 0.584634],[0.665366, 0.0846339, 0.165366],[0.0846339, 0.665366, 0.584634],[0.334634, 0.334634, 0.415366],[0.915366, 0.915366, 0.834634],[0.334634, 0.915366, 0.415366],[0.915366, 0.334634, 0.834634],[0.334634, 0.915366, 0.834634],[0.915366, 0.334634, 0.415366],[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5]"
"a,x4","10.1684,0.417113",aflow:9ecd1f8a22e8be6f,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er2O7Ti2_ICSD_24152,Er4O14Ti4,"7.19017,7.19017,7.19017,60,60,60","[0, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.5, 0, 0],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0.167113, 0.582887, 0.582887],[0.582887, 0.167113, 0.167113],[0.582887, 0.582887, 0.167113],[0.167113, 0.167113, 0.582887],[0.582887, 0.167113, 0.582887],[0.167113, 0.582887, 0.167113],[0.832887, 0.832887, 0.417113],[0.417113, 0.417113, 0.832887],[0.417113, 0.832887, 0.832887],[0.832887, 0.417113, 0.417113],[0.417113, 0.832887, 0.417113],[0.832887, 0.417113, 0.832887],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.1113,0.83119",aflow:9eca8167a44d332a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Dy2O7V2_ICSD_160864,Dy4O14V4,"7.14978,7.14978,7.14978,60,60,60","[0, 0, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.5, 0, 0.5],[0.33119, 0.41881, 0.83119],[0.91881, 0.83119, 0.41881],[0.33119, 0.83119, 0.41881],[0.91881, 0.41881, 0.83119],[0.33119, 0.41881, 0.41881],[0.91881, 0.83119, 0.83119],[0.0811897, 0.58119, 0.16881],[0.66881, 0.16881, 0.58119],[0.0811897, 0.16881, 0.58119],[0.66881, 0.58119, 0.16881],[0.66881, 0.58119, 0.58119],[0.0811897, 0.16881, 0.16881],[0.625, 0.125, 0.125],[0.375, 0.875, 0.875],[0.5, 0.5, 0.5],[0, 0.5, 0.5],[0, 0, 0.5],[0, 0.5, 0]"
"a,x4","10.2395,0.830967",aflow:9fdfbb4bc6e77c79,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ti2Y2_ICSD_157667,O14Ti4Y4,"7.24039,7.24039,7.24039,60,60,60","[0.330967, 0.330967, 0.419033],[0.919033, 0.919033, 0.830967],[0.330967, 0.919033, 0.419033],[0.919033, 0.330967, 0.830967],[0.919033, 0.330967, 0.419033],[0.330967, 0.919033, 0.830967],[0.0809667, 0.669033, 0.169033],[0.669033, 0.0809667, 0.580967],[0.0809667, 0.0809667, 0.169033],[0.669033, 0.669033, 0.580967],[0.0809667, 0.669033, 0.580967],[0.669033, 0.0809667, 0.169033],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0]"
"a,x4","9.8712,0.417115",aflow:9f31bed129498812,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In2Mn2O7_ICSD_56517,In4Mn4O14,"6.98001,6.98001,6.98001,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0, 0, 0.5],[0, 0, 0],[0, 0.5, 0],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.917115, 0.417115, 0.332885],[0.332885, 0.832885, 0.917115],[0.332885, 0.417115, 0.917115],[0.917115, 0.832885, 0.332885],[0.332885, 0.417115, 0.332885],[0.917115, 0.832885, 0.917115],[0.0828847, 0.167115, 0.667115],[0.667115, 0.582885, 0.0828847],[0.667115, 0.167115, 0.0828847],[0.0828847, 0.582885, 0.667115],[0.667115, 0.582885, 0.667115],[0.0828847, 0.167115, 0.0828847],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625]"
"a,x4","10.4522,0.422804",aflow:a017fe3de251aa22,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2Ir2O7_ICSD_173948,Eu4Ir4O14,"7.39079,7.39079,7.39079,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0],[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5],[0.625, 0.625, 0.125],[0.375, 0.375, 0.875],[0.672804, 0.0771961, 0.577196],[0.0771961, 0.672804, 0.172804],[0.672804, 0.672804, 0.577196],[0.0771961, 0.0771961, 0.172804],[0.0771961, 0.672804, 0.577196],[0.672804, 0.0771961, 0.172804],[0.922804, 0.922804, 0.827196],[0.327196, 0.327196, 0.422804],[0.922804, 0.327196, 0.827196],[0.327196, 0.922804, 0.422804],[0.922804, 0.327196, 0.422804],[0.327196, 0.922804, 0.827196]"
"a,x4","10.2399,0.41914",aflow:a1126e8383f6aa72,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ti2Y2_ICSD_83593,O14Ti4Y4,"7.24069,7.24069,7.24069,60,60,60","[0.91914, 0.41914, 0.33086],[0.33086, 0.83086, 0.91914],[0.33086, 0.41914, 0.91914],[0.91914, 0.83086, 0.33086],[0.33086, 0.41914, 0.33086],[0.91914, 0.83086, 0.91914],[0.0808598, 0.16914, 0.66914],[0.66914, 0.58086, 0.0808598],[0.66914, 0.16914, 0.0808598],[0.0808598, 0.58086, 0.66914],[0.66914, 0.58086, 0.66914],[0.0808598, 0.16914, 0.0808598],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0, 0.5, 0],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0, 0, 0.5]"
"a,x4","10.2397,0.419043",aflow:a12e453fee27822e,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ti2Y2_ICSD_164023,O14Ti4Y4,"7.24055,7.24055,7.24055,60,60,60","[0.330957, 0.919043, 0.419043],[0.919043, 0.330957, 0.830957],[0.919043, 0.330957, 0.419043],[0.330957, 0.919043, 0.830957],[0.330957, 0.330957, 0.419043],[0.919043, 0.919043, 0.830957],[0.669043, 0.0809567, 0.169043],[0.0809567, 0.669043, 0.580957],[0.0809567, 0.669043, 0.169043],[0.669043, 0.0809567, 0.580957],[0.669043, 0.669043, 0.580957],[0.0809567, 0.0809567, 0.169043],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0]"
"a,x4","10.9563,0.418728",aflow:a28b0cbd44db0558,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_159321,La4O14Zr4,"7.74729,7.74729,7.74729,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0.918728, 0.331272, 0.418728],[0.331272, 0.918728, 0.831272],[0.331272, 0.331272, 0.418728],[0.918728, 0.918728, 0.831272],[0.331272, 0.918728, 0.418728],[0.918728, 0.331272, 0.831272],[0.0812717, 0.0812717, 0.168728],[0.668728, 0.668728, 0.581272],[0.668728, 0.0812717, 0.168728],[0.0812717, 0.668728, 0.581272],[0.668728, 0.0812717, 0.581272],[0.0812717, 0.668728, 0.168728],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5]"
"a,x4","10.3144,0.420781",aflow:a232fbc50917714c,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Ti2_ICSD_188552,Gd4O14Ti4,"7.29337,7.29337,7.29337,60,60,60","[0, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.5, 0, 0],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0.170781, 0.579219, 0.579219],[0.579219, 0.170781, 0.170781],[0.579219, 0.579219, 0.170781],[0.170781, 0.170781, 0.579219],[0.579219, 0.170781, 0.579219],[0.170781, 0.579219, 0.170781],[0.829219, 0.829219, 0.420781],[0.420781, 0.420781, 0.829219],[0.420781, 0.829219, 0.829219],[0.829219, 0.420781, 0.420781],[0.420781, 0.829219, 0.420781],[0.829219, 0.420781, 0.829219],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.6036,0.408219",aflow:a32fb6036a82925f,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Sn2Y2_ICSD_157673,O14Sn4Y4,"7.4979,7.4979,7.4979,60,60,60","[0.908219, 0.408219, 0.341781],[0.341781, 0.841781, 0.908219],[0.341781, 0.408219, 0.908219],[0.908219, 0.841781, 0.341781],[0.341781, 0.408219, 0.341781],[0.908219, 0.841781, 0.908219],[0.091781, 0.158219, 0.658219],[0.658219, 0.591781, 0.091781],[0.658219, 0.158219, 0.091781],[0.091781, 0.591781, 0.658219],[0.658219, 0.591781, 0.658219],[0.091781, 0.158219, 0.091781],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0, 0.5, 0],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0, 0, 0.5]"
"a,x4","10.3429,0.822003",aflow:a6fc371b690c26a0,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd2O7Os2_ICSD_155762,Cd4O14Os4,"7.31351,7.31351,7.31351,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.322003, 0.322003, 0.427997],[0.927997, 0.927997, 0.822003],[0.322003, 0.927997, 0.427997],[0.927997, 0.322003, 0.822003],[0.927997, 0.322003, 0.427997],[0.322003, 0.927997, 0.822003],[0.0720033, 0.677997, 0.177997],[0.677997, 0.0720033, 0.572003],[0.0720033, 0.0720033, 0.177997],[0.677997, 0.677997, 0.572003],[0.0720033, 0.677997, 0.572003],[0.677997, 0.0720033, 0.177997],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.0876,0.423553",aflow:a619d734be29cc82,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn2O7Tl2_ICSD_83268,Mn4O14Tl4,"7.13298,7.13298,7.13298,60,60,60","[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5],[0.625, 0.625, 0.125],[0.375, 0.375, 0.875],[0.673553, 0.0764469, 0.576447],[0.0764469, 0.673553, 0.173553],[0.673553, 0.673553, 0.576447],[0.0764469, 0.0764469, 0.173553],[0.0764469, 0.673553, 0.576447],[0.673553, 0.0764469, 0.173553],[0.923553, 0.923553, 0.826447],[0.326447, 0.326447, 0.423553],[0.923553, 0.326447, 0.826447],[0.326447, 0.923553, 0.423553],[0.923553, 0.326447, 0.423553],[0.326447, 0.923553, 0.826447],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0]"
"a,x3,x4","13.0352,0.223713,0.27574",aflow:a70e48dd771ddfc6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C4Cd1K2N4_ICSD_168524,C8Cd2K4N8,"9.21729,9.21729,9.21729,60,60,60","[0.223713, 0.223713, 0.223713],[0.223713, 0.223713, 0.828862],[0.223713, 0.828862, 0.223713],[0.828862, 0.223713, 0.223713],[0.776287, 0.776287, 0.171138],[0.776287, 0.776287, 0.776287],[0.776287, 0.171138, 0.776287],[0.171138, 0.776287, 0.776287],[0.125, 0.125, 0.125],[0.875, 0.875, 0.875],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.27574, 0.27574, 0.27574],[0.27574, 0.27574, 0.672779],[0.27574, 0.672779, 0.27574],[0.672779, 0.27574, 0.27574],[0.72426, 0.72426, 0.327221],[0.72426, 0.72426, 0.72426],[0.72426, 0.327221, 0.72426],[0.327221, 0.72426, 0.72426]"
"a,x4","10.51,0.432871",aflow:a7ca7d7c91ec602a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd2Nb2O7_ICSD_75601,Cd4Nb4O14,"7.43171,7.43171,7.43171,60,60,60","[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0.567129, 0.182871, 0.567129],[0.182871, 0.567129, 0.182871],[0.182871, 0.567129, 0.567129],[0.567129, 0.182871, 0.182871],[0.567129, 0.567129, 0.182871],[0.182871, 0.182871, 0.567129],[0.432871, 0.817129, 0.817129],[0.817129, 0.432871, 0.432871],[0.817129, 0.432871, 0.817129],[0.432871, 0.817129, 0.432871],[0.432871, 0.432871, 0.817129],[0.817129, 0.817129, 0.432871]"
"a,x4","10.8478,0.835032",aflow:a82396df41d10e1c,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Bi2O7Sn2_ICSD_86845,Bi4O14Sn4,"7.67053,7.67053,7.67053,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0.664968, 0.0850322, 0.664968],[0.0850322, 0.664968, 0.0850322],[0.0850322, 0.664968, 0.664968],[0.664968, 0.0850322, 0.0850322],[0.664968, 0.664968, 0.0850322],[0.0850322, 0.0850322, 0.664968],[0.335032, 0.914968, 0.914968],[0.914968, 0.335032, 0.335032],[0.914968, 0.335032, 0.914968],[0.335032, 0.914968, 0.335032],[0.335032, 0.335032, 0.914968],[0.914968, 0.914968, 0.335032],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]"
"a,x4","10.1421,0.832675",aflow:a9ea942dfec81704,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ti2Yb2_ICSD_173750,O14Ti4Yb4,"7.17155,7.17155,7.17155,60,60,60","[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0.417325, 0.832675, 0.332675],[0.832675, 0.417325, 0.917325],[0.832675, 0.417325, 0.332675],[0.417325, 0.832675, 0.917325],[0.417325, 0.417325, 0.332675],[0.832675, 0.832675, 0.917325],[0.582675, 0.167325, 0.0826746],[0.167325, 0.582675, 0.667325],[0.167325, 0.582675, 0.0826746],[0.582675, 0.167325, 0.667325],[0.582675, 0.582675, 0.667325],[0.167325, 0.167325, 0.0826746],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]"
"a,x4","10.3799,0.82646",aflow:a9b34bbe452e7e80,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Ti2_ICSD_83596,Eu4O14Ti4,"7.33968,7.33968,7.33968,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.0764601, 0.67354, 0.67354],[0.67354, 0.0764601, 0.0764601],[0.67354, 0.67354, 0.0764601],[0.0764601, 0.0764601, 0.67354],[0.67354, 0.0764601, 0.67354],[0.0764601, 0.67354, 0.0764601],[0.92354, 0.92354, 0.32646],[0.32646, 0.32646, 0.92354],[0.32646, 0.92354, 0.92354],[0.92354, 0.32646, 0.32646],[0.32646, 0.92354, 0.32646],[0.92354, 0.32646, 0.92354],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.5, 0, 0]"
"a,x4","10.5509,0.876155",aflow:ac5bd576aa2aa9bd,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Zr2_ICSD_261759,Gd4O14Zr4,"7.46063,7.46063,7.46063,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0.373845, 0.376155, 0.876155],[0.876155, 0.873845, 0.373845],[0.373845, 0.376155, 0.373845],[0.876155, 0.873845, 0.876155],[0.876155, 0.376155, 0.373845],[0.373845, 0.873845, 0.876155],[0.123845, 0.126155, 0.123845],[0.626155, 0.623845, 0.626155],[0.123845, 0.126155, 0.626155],[0.626155, 0.623845, 0.123845],[0.123845, 0.623845, 0.626155],[0.626155, 0.126155, 0.123845],[0.125, 0.625, 0.125],[0.875, 0.375, 0.875],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.8219,0.887053",aflow:ad8f0e3fb8b241c7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_184092,La4O14Zr4,"7.65223,7.65223,7.65223,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0.887053, 0.362947, 0.387053],[0.362947, 0.887053, 0.862947],[0.362947, 0.362947, 0.387053],[0.887053, 0.887053, 0.862947],[0.362947, 0.887053, 0.387053],[0.887053, 0.362947, 0.862947],[0.112947, 0.112947, 0.137053],[0.637053, 0.637053, 0.612947],[0.637053, 0.112947, 0.137053],[0.112947, 0.637053, 0.612947],[0.637053, 0.112947, 0.612947],[0.112947, 0.637053, 0.137053],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0, 0, 0],[0, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5]"
"a,x4","10.4531,0.817257",aflow:ad6ab41204319f2d,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hg2O7Os2_ICSD_159801,Hg4O14Os4,"7.39146,7.39146,7.39146,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.317257, 0.317257, 0.432743],[0.932743, 0.932743, 0.817257],[0.317257, 0.932743, 0.432743],[0.932743, 0.317257, 0.817257],[0.932743, 0.317257, 0.432743],[0.317257, 0.932743, 0.817257],[0.0672568, 0.682743, 0.182743],[0.682743, 0.0672568, 0.567257],[0.0672568, 0.0672568, 0.182743],[0.682743, 0.682743, 0.567257],[0.0672568, 0.682743, 0.567257],[0.682743, 0.0672568, 0.182743],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.2866,0.421982",aflow:b1f0715636739c9c,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn2O7Sb2_ICSD_247301,Mn4O14Sb4,"7.27374,7.27374,7.27374,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0.328018, 0.421982, 0.921982],[0.921982, 0.828018, 0.328018],[0.328018, 0.421982, 0.328018],[0.921982, 0.828018, 0.921982],[0.921982, 0.421982, 0.328018],[0.328018, 0.828018, 0.921982],[0.0780185, 0.171982, 0.0780185],[0.671982, 0.578018, 0.671982],[0.0780185, 0.171982, 0.671982],[0.671982, 0.578018, 0.0780185],[0.0780185, 0.578018, 0.671982],[0.671982, 0.171982, 0.0780185],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.313,0.829214",aflow:b134f5dd37dc7fb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Ti2_ICSD_188036,Gd4O14Ti4,"7.2924,7.2924,7.2924,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.0792137, 0.670786, 0.670786],[0.670786, 0.0792137, 0.0792137],[0.670786, 0.670786, 0.0792137],[0.0792137, 0.0792137, 0.670786],[0.670786, 0.0792137, 0.670786],[0.0792137, 0.670786, 0.0792137],[0.920786, 0.920786, 0.329214],[0.329214, 0.329214, 0.920786],[0.329214, 0.920786, 0.920786],[0.920786, 0.329214, 0.329214],[0.329214, 0.920786, 0.329214],[0.920786, 0.329214, 0.920786],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.5, 0, 0]"
"a,x4","10.4693,0.424404",aflow:b2ea219cd372311d,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Ti2_ICSD_164026,Nd4O14Ti4,"7.40292,7.40292,7.40292,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0, 0.5],[0.5, 0, 0],[0.674404, 0.575596, 0.0755959],[0.0755959, 0.174404, 0.674404],[0.0755959, 0.575596, 0.674404],[0.674404, 0.174404, 0.0755959],[0.674404, 0.575596, 0.674404],[0.0755959, 0.174404, 0.0755959],[0.325596, 0.825596, 0.924404],[0.924404, 0.424404, 0.325596],[0.924404, 0.825596, 0.325596],[0.325596, 0.424404, 0.924404],[0.325596, 0.424404, 0.325596],[0.924404, 0.825596, 0.924404],[0.625, 0.125, 0.625],[0.375, 0.875, 0.375],[0, 0, 0],[0, 0.5, 0],[0.5, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.8219,0.363085",aflow:b25cdb4458bd8b83,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_184094,La4O14Zr4,"7.65227,7.65227,7.65227,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.636915, 0.113085, 0.636915],[0.113085, 0.636915, 0.113085],[0.113085, 0.636915, 0.636915],[0.636915, 0.113085, 0.113085],[0.636915, 0.636915, 0.113085],[0.113085, 0.113085, 0.636915],[0.363085, 0.886915, 0.886915],[0.886915, 0.363085, 0.363085],[0.886915, 0.363085, 0.886915],[0.363085, 0.886915, 0.363085],[0.363085, 0.363085, 0.886915],[0.886915, 0.886915, 0.363085],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]"
"a,x4","10.5098,0.817145",aflow:b5e30de2be249c35,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd2Nb2O7_ICSD_161921,Cd4Nb4O14,"7.43153,7.43153,7.43153,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0, 0.5, 0],[0, 0.5, 0.5],[0, 0, 0],[0.5, 0.5, 0],[0.5, 0, 0.5],[0.5, 0, 0],[0.432855, 0.317145, 0.317145],[0.817145, 0.932855, 0.932855],[0.432855, 0.317145, 0.932855],[0.817145, 0.932855, 0.317145],[0.432855, 0.932855, 0.317145],[0.817145, 0.317145, 0.932855],[0.182855, 0.0671454, 0.682855],[0.567145, 0.682855, 0.0671454],[0.182855, 0.0671454, 0.0671454],[0.567145, 0.682855, 0.682855],[0.567145, 0.0671454, 0.682855],[0.182855, 0.682855, 0.0671454],[0.875, 0.375, 0.375],[0.125, 0.625, 0.625]"
